system_id,context,state_mse,control_mae
1013,1,1440.103515625,23.274744033813477
1013,10,1.1276061534881592,4.498002529144287
1013,20,0.9710118770599365,4.440938949584961
1013,30,1.0698246955871582,4.361669063568115
1013,40,1.1027708053588867,4.4654717445373535
1013,50,1.1256811618804932,4.5222673416137695
2827,1,155.9105224609375,15.870477676391602
2827,10,0.19055941700935364,4.319653034210205
2827,20,0.20004069805145264,4.228588581085205
2827,30,0.21874208748340607,4.281052589416504
2827,40,0.23584863543510437,4.371257305145264
2827,50,0.2403264194726944,4.434838771820068
2369,1,85.62928009033203,10.39197063446045
2369,10,57.202110290527344,10.756460189819336
2369,20,0.7092573046684265,4.462145805358887
2369,30,1.6668821573257446,4.5582733154296875
2369,40,0.8929011225700378,4.1830220222473145
2369,50,0.8971357941627502,4.242268085479736
846,1,13.535701751708984,10.82089900970459
846,10,0.7881115674972534,4.552754878997803
846,20,0.8451836109161377,4.415526866912842
846,30,0.890191912651062,4.4242095947265625
846,40,0.8615231513977051,4.492319107055664
846,50,0.8370782136917114,4.572351932525635
1699,1,33.522193908691406,6.921453952789307
1699,10,0.5682671070098877,5.71592378616333
1699,20,0.4467265009880066,4.87172794342041
1699,30,0.4727421700954437,5.632756233215332
1699,40,0.4265262186527252,4.933419704437256
1699,50,0.4913453757762909,5.3032660484313965
2418,1,0.39986708760261536,3.9232356548309326
2418,10,0.3857903778553009,3.903691530227661
2418,20,9.517175674438477,4.9470672607421875
2418,30,0.4532230794429779,3.7717337608337402
2418,40,0.4772074222564697,3.8749008178710938
2418,50,0.4949043095111847,3.909553289413452
10,1,11.433221817016602,8.635708808898926
10,10,61.34699630737305,19.104352951049805
10,20,1.9236304759979248,5.658224582672119
10,30,2.036989688873291,5.7472052574157715
10,40,1.9730924367904663,5.81947135925293
10,50,1.9440042972564697,5.915788650512695
2027,1,777.7390747070312,23.229345321655273
2027,10,1.6071633100509644,6.532281875610352
2027,20,9.311429023742676,4.982349395751953
2027,30,1.5422660112380981,6.670389175415039
2027,40,1.170304536819458,6.114927768707275
2027,50,1.2504158020019531,6.339317321777344
147,1,36.98793029785156,11.670433044433594
147,10,10.125486373901367,8.405442237854004
147,20,2.2104427814483643,5.29465913772583
147,30,0.40786588191986084,4.550446510314941
147,40,0.4912016689777374,4.577787399291992
147,50,0.5174685716629028,4.6091766357421875
146,1,1.3569608926773071,7.020687103271484
146,10,0.5449525713920593,4.266812801361084
146,20,0.5396001935005188,4.487290859222412
146,30,0.549894392490387,4.304248809814453
146,40,0.5711953043937683,4.33024263381958
146,50,0.5838069915771484,4.409576892852783
