system_id,context,state_mse,control_mae
1013,1,66.88731384277344,7.220085144042969
1013,10,0.6913445591926575,4.194881916046143
1013,20,0.6923621296882629,4.204476833343506
1013,30,0.7067514061927795,4.184492588043213
1013,40,0.7194334864616394,4.222506523132324
1013,50,0.7320111989974976,4.295185565948486
2827,1,6.655477523803711,8.382586479187012
2827,10,0.43127837777137756,4.051337242126465
2827,20,0.41603410243988037,4.167087554931641
2827,30,0.4221450686454773,4.222799777984619
2827,40,0.42872104048728943,4.2797417640686035
2827,50,0.4363690912723541,4.351521968841553
2369,1,6.157691955566406,7.443912506103516
2369,10,0.929064929485321,4.2885003089904785
2369,20,0.9790364503860474,4.294893264770508
2369,30,0.9306491017341614,4.224265098571777
2369,40,0.9784195423126221,4.195573806762695
2369,50,0.9900779128074646,4.256337642669678
846,1,7.925661563873291,8.328019142150879
846,10,0.7894987463951111,4.515833854675293
846,20,0.6594903469085693,4.389873027801514
846,30,0.6734015941619873,4.433310508728027
846,40,0.6882838010787964,4.490540981292725
846,50,0.7017921805381775,4.560282230377197
1699,1,48.1960334777832,9.426041603088379
1699,10,0.4182271957397461,4.789957046508789
1699,20,0.4265318512916565,4.630200386047363
1699,30,0.43398040533065796,4.687962055206299
1699,40,0.4462842345237732,4.569847583770752
1699,50,0.45201095938682556,4.67219352722168
2418,1,23.762666702270508,8.031838417053223
2418,10,0.5537458062171936,4.088667392730713
2418,20,0.5434207916259766,3.911025047302246
2418,30,0.5595213770866394,3.7427287101745605
2418,40,0.5770015120506287,3.777329444885254
2418,50,0.5890874862670898,3.8714418411254883
10,1,11.370113372802734,7.427474498748779
10,10,1.1008274555206299,5.79314661026001
10,20,0.9970255494117737,5.682302951812744
10,30,1.040939450263977,5.766831398010254
10,40,1.055875301361084,5.8482441902160645
10,50,1.0736002922058105,5.9478936195373535
2027,1,9.460864067077637,5.167185306549072
2027,10,1.7747820615768433,5.778777599334717
2027,20,1.459231972694397,5.224102973937988
2027,30,1.3525248765945435,4.181172847747803
2027,40,1.354917049407959,4.278385162353516
2027,50,1.4700077772140503,3.918642520904541
147,1,38.544532775878906,13.775694847106934
147,10,1.2124773263931274,4.549402236938477
147,20,1.3761906623840332,4.691222190856934
147,30,1.1155091524124146,4.559292316436768
147,40,1.1839526891708374,4.569155216217041
147,50,1.2330461740493774,4.5989532470703125
146,1,53.847450256347656,9.397716522216797
146,10,0.6489154100418091,4.056867599487305
146,20,0.6541734337806702,4.155462741851807
146,30,0.6534000635147095,4.175962448120117
146,40,0.6703811883926392,4.249426364898682
146,50,0.685192346572876,4.332232475280762
