system_id,context,state_mse,control_mae
1013,1,81.75434112548828,12.468034744262695
1013,10,0.6723589897155762,4.875654697418213
1013,20,0.6635138392448425,4.540226459503174
1013,30,0.6801187992095947,4.40142822265625
1013,40,0.6934905648231506,4.464259624481201
1013,50,0.706461489200592,4.531319618225098
2827,1,7.891757011413574,7.93984317779541
2827,10,0.38572221994400024,4.335170745849609
2827,20,0.38379979133605957,4.178694725036621
2827,30,0.4049985110759735,4.240387916564941
2827,40,0.4183756411075592,4.304683685302734
2827,50,0.4293399751186371,4.380735397338867
2369,1,8.70075511932373,7.1148295402526855
2369,10,0.9831667542457581,4.397805690765381
2369,20,1.006379246711731,4.3145623207092285
2369,30,1.0344961881637573,4.2279205322265625
2369,40,1.073202133178711,4.218078136444092
2369,50,1.1102685928344727,4.2780375480651855
846,1,9.568429946899414,8.112092018127441
846,10,0.6405078172683716,4.4662275314331055
846,20,0.6381497383117676,4.385191440582275
846,30,0.6417096853256226,4.439021587371826
846,40,0.65423983335495,4.497709274291992
846,50,0.6668967008590698,4.56765079498291
1699,1,32.83441162109375,7.071066856384277
1699,10,0.4967723488807678,5.564908504486084
1699,20,0.43263566493988037,4.627366065979004
1699,30,0.44920238852500916,4.54437255859375
1699,40,0.45460987091064453,4.643121242523193
1699,50,0.47249698638916016,4.78424596786499
2418,1,9.751816749572754,4.803888320922852
2418,10,0.5659476518630981,4.096560001373291
2418,20,0.6241117119789124,4.249715805053711
2418,30,0.5616623163223267,3.7867555618286133
2418,40,0.5646694302558899,3.862532377243042
2418,50,0.5737571716308594,3.876803159713745
10,1,11.240044593811035,7.5590996742248535
10,10,0.9060357213020325,5.71194314956665
10,20,0.9085224270820618,5.685997009277344
10,30,0.8940811157226562,5.751824855804443
10,40,0.9193933606147766,5.84044075012207
10,50,0.9282804727554321,5.9383440017700195
2027,1,9.307494163513184,4.99400520324707
2027,10,9.466983795166016,5.052333354949951
2027,20,9.589165687561035,4.931732177734375
2027,30,9.585305213928223,5.067992210388184
2027,40,9.77268123626709,5.149002552032471
2027,50,9.959218978881836,5.249333381652832
147,1,10.172037124633789,6.153380393981934
147,10,1.4826793670654297,4.9015069007873535
147,20,1.0099600553512573,4.663890361785889
147,30,1.1114007234573364,4.518303871154785
147,40,1.194447636604309,4.5454630851745605
147,50,1.2040863037109375,4.59140157699585
146,1,2.352583169937134,8.276449203491211
146,10,0.6066917181015015,4.256984233856201
146,20,0.6374736428260803,4.142342567443848
146,30,0.6698416471481323,4.076890468597412
146,40,0.6648093461990356,4.190493583679199
146,50,0.6681137084960938,4.306814670562744
