system_id,context,state_mse,control_mae
1013,1,45.12153244018555,8.0174560546875
1013,10,0.6778228282928467,4.369077682495117
1013,20,0.6930639147758484,4.129256248474121
1013,30,0.706606924533844,4.187148094177246
1013,40,0.7179586291313171,4.216108798980713
1013,50,0.7296698689460754,4.285933494567871
2827,1,6.956301689147949,8.71187686920166
2827,10,0.34490156173706055,4.08546781539917
2827,20,0.33266714215278625,4.186624526977539
2827,30,0.3371630311012268,4.2380757331848145
2827,40,0.34196096658706665,4.282881736755371
2827,50,0.3483867049217224,4.351170063018799
2369,1,6.90315055847168,10.427427291870117
2369,10,1.432958960533142,4.7042460441589355
2369,20,1.5460546016693115,4.718546390533447
2369,30,1.0875232219696045,4.298996925354004
2369,40,0.9690097570419312,4.2121052742004395
2369,50,0.9943498969078064,4.272912979125977
846,1,7.990741729736328,8.340088844299316
846,10,0.6489841341972351,4.473156452178955
846,20,0.6495136618614197,4.397451877593994
846,30,0.6570174694061279,4.450354099273682
846,40,0.6699034571647644,4.5077738761901855
846,50,0.6834337711334229,4.575301170349121
1699,1,48.650421142578125,9.334512710571289
1699,10,0.524005651473999,5.54345703125
1699,20,0.42210811376571655,5.027465343475342
1699,30,0.4205343723297119,4.570733547210693
1699,40,0.43399935960769653,4.960587024688721
1699,50,0.43931248784065247,4.988073348999023
2418,1,9.515495300292969,4.807191848754883
2418,10,0.5420650243759155,4.075772285461426
2418,20,0.5351435542106628,3.7664618492126465
2418,30,0.5387214422225952,4.0790205001831055
2418,40,0.5476022958755493,4.155550479888916
2418,50,0.5416337251663208,4.072860240936279
10,1,11.435511589050293,7.476821422576904
10,10,1.0932753086090088,5.728404998779297
10,20,1.025930404663086,5.663088798522949
10,30,1.0351494550704956,5.738667011260986
10,40,1.0567220449447632,5.824493408203125
10,50,1.0801740884780884,5.925634860992432
2027,1,12.939430236816406,5.37269401550293
2027,10,9.388815879821777,5.064664840698242
2027,20,1.543362021446228,4.47216272354126
2027,30,1.6055517196655273,3.866368055343628
2027,40,1.617641568183899,3.852199077606201
2027,50,1.5778132677078247,4.549553394317627
147,1,25.550046920776367,14.089028358459473
147,10,0.7892669439315796,4.672078609466553
147,20,0.8330527544021606,4.685257911682129
147,30,0.9233623743057251,4.555508136749268
147,40,0.9932643175125122,4.5627665519714355
147,50,1.0568009614944458,4.57404088973999
146,1,31.625953674316406,6.63596248626709
146,10,0.7454708814620972,4.177589416503906
146,20,0.7599952816963196,4.264337062835693
146,30,0.7133645415306091,4.212328910827637
146,40,0.7066972851753235,4.231453895568848
146,50,0.700465202331543,4.276379585266113
