system_id,context,state_mse,control_mae
1013,1,49.0015983581543,10.534435272216797
1013,10,0.7912958264350891,4.833400726318359
1013,20,0.7748009562492371,4.3716936111450195
1013,30,0.7892672419548035,4.355686664581299
1013,40,0.809147298336029,4.448996543884277
1013,50,0.8282789587974548,4.628305912017822
2827,1,6.54632043838501,7.927489280700684
2827,10,0.380941778421402,4.087323188781738
2827,20,0.3675996959209442,4.15595006942749
2827,30,0.3569747507572174,4.191940784454346
2827,40,0.3604004681110382,4.246872425079346
2827,50,0.3678695261478424,4.319972038269043
2369,1,6.476864337921143,7.31809663772583
2369,10,6.608162879943848,7.469788551330566
2369,20,6.851721286773682,7.454410552978516
2369,30,0.8146138787269592,4.359875679016113
2369,40,0.8955085873603821,4.19212532043457
2369,50,0.9242722392082214,4.250857353210449
846,1,7.984836101531982,8.452181816101074
846,10,0.8692448139190674,4.521880149841309
846,20,0.6664276123046875,4.375466823577881
846,30,0.6724179983139038,4.425070762634277
846,40,0.6849586963653564,4.484225273132324
846,50,0.6972861289978027,4.555430889129639
1699,1,28.641830444335938,6.214158058166504
1699,10,0.9182206988334656,6.607668399810791
1699,20,0.601253092288971,5.835711479187012
1699,30,0.4322032928466797,4.570847511291504
1699,40,0.43686872720718384,4.594651699066162
1699,50,0.44501394033432007,4.686145782470703
2418,1,0.9478598237037659,5.570007801055908
2418,10,0.8867908716201782,5.4309306144714355
2418,20,0.6793410778045654,4.816013813018799
2418,30,0.5418117642402649,3.7605862617492676
2418,40,0.5521018505096436,3.82596492767334
2418,50,0.5666938424110413,3.9424917697906494
10,1,9.580611228942871,8.086243629455566
10,10,1.3995575904846191,5.910881996154785
10,20,1.0948339700698853,5.689774990081787
10,30,1.0878053903579712,5.755855560302734
10,40,1.1070592403411865,5.839627265930176
10,50,1.1048517227172852,5.933108806610107
2027,1,22.914461135864258,8.060761451721191
2027,10,9.36707592010498,5.015215873718262
2027,20,5.892461776733398,7.897508144378662
2027,30,6.374283313751221,8.87356185913086
2027,40,6.6243896484375,8.91872501373291
2027,50,1.1706910133361816,4.199099063873291
147,1,10.129598617553711,6.081872940063477
147,10,8.192730903625488,8.763644218444824
147,20,0.7982234954833984,4.750497341156006
147,30,1.0077351331710815,4.5246734619140625
147,40,1.0022542476654053,4.555380821228027
147,50,1.0495569705963135,4.581590175628662
146,1,6.435596466064453,9.143474578857422
146,10,0.6398821473121643,4.0654296875
146,20,0.6371634006500244,4.033782005310059
146,30,0.609794557094574,4.073589324951172
146,40,0.6176657676696777,4.138085842132568
146,50,0.6282455921173096,4.215360164642334
