system_id,context,state_mse,control_mae
1013,1,47.57752227783203,10.128252983093262
1013,10,0.6424919962882996,4.238424301147461
1013,20,0.6548754572868347,4.289248466491699
1013,30,0.6524221301078796,4.230691432952881
1013,40,0.667640209197998,4.287191867828369
1013,50,0.6816596388816833,4.358124732971191
2827,1,8.073518753051758,7.9981184005737305
2827,10,0.38662925362586975,4.241872787475586
2827,20,0.39853209257125854,4.22038459777832
2827,30,0.4065954387187958,4.284526348114014
2827,40,0.4126652181148529,4.349750518798828
2827,50,0.41977620124816895,4.416258335113525
2369,1,1.05121648311615,4.211492538452148
2369,10,1.1421759128570557,4.334620952606201
2369,20,1.149147391319275,4.377963066101074
2369,30,1.184870719909668,4.278290748596191
2369,40,1.0754406452178955,4.218165874481201
2369,50,1.0880628824234009,4.275826454162598
846,1,9.60969066619873,8.335564613342285
846,10,23.071392059326172,9.093375205993652
846,20,0.6225019693374634,4.383455753326416
846,30,0.6310023069381714,4.435778617858887
846,40,0.6446007490158081,4.489228248596191
846,50,0.6579523682594299,4.5561981201171875
1699,1,49.94525146484375,8.71928596496582
1699,10,0.42256221175193787,4.559365749359131
1699,20,0.4367031753063202,4.5782270431518555
1699,30,0.4414805471897125,4.5723161697387695
1699,40,0.4493662416934967,4.606252193450928
1699,50,0.4591239392757416,4.707518100738525
2418,1,10.271113395690918,4.90911865234375
2418,10,0.526803731918335,3.734447479248047
2418,20,0.538735032081604,3.896230697631836
2418,30,0.550221860408783,3.930544137954712
2418,40,0.5519971251487732,3.9444422721862793
2418,50,0.556341826915741,3.9069554805755615
10,1,11.357416152954102,7.42062520980835
10,10,0.8313736319541931,5.701379776000977
10,20,0.8335655331611633,5.674930095672607
10,30,0.840582013130188,5.75037956237793
10,40,0.8621626496315002,5.8413190841674805
10,50,0.879605233669281,5.943914413452148
2027,1,1.8505736589431763,5.823189735412598
2027,10,9.224610328674316,5.005515098571777
2027,20,1.5038564205169678,5.324028491973877
2027,30,1.371175765991211,4.34985876083374
2027,40,1.368826985359192,4.468629837036133
2027,50,1.4604148864746094,3.9379777908325195
147,1,10.695730209350586,5.9710893630981445
147,10,0.9595184922218323,4.653223991394043
147,20,0.8536180257797241,4.723044395446777
147,30,1.0684112310409546,4.528648376464844
147,40,1.0087313652038574,4.556180477142334
147,50,1.1073399782180786,4.577441692352295
146,1,7.026947498321533,9.396835327148438
146,10,0.6737151741981506,3.989272356033325
146,20,0.6883136630058289,4.063465118408203
146,30,0.7233569025993347,4.077083110809326
146,40,0.7468124628067017,4.154389381408691
146,50,0.7702523469924927,4.243880748748779
