system_id,context,state_mse,control_mae
1013,1,78.5091552734375,20.66859245300293
1013,10,58.35905075073242,15.605666160583496
1013,20,0.7005472183227539,4.79880952835083
1013,30,0.7238860130310059,4.439694881439209
1013,40,0.7401960492134094,4.455798149108887
1013,50,0.7555451989173889,4.461831569671631
2827,1,1.0432097911834717,6.558590412139893
2827,10,0.3544422388076782,4.69601583480835
2827,20,0.2918846905231476,4.224705219268799
2827,30,0.3129797577857971,4.291083812713623
2827,40,0.32854315638542175,4.350846290588379
2827,50,0.338509738445282,4.4301605224609375
2369,1,1.0065605640411377,4.421929359436035
2369,10,1.0356329679489136,4.460657596588135
2369,20,1.3407400846481323,4.417170524597168
2369,30,0.7066519856452942,4.48482084274292
2369,40,0.9542447328567505,4.248926639556885
2369,50,1.0041441917419434,4.303761005401611
846,1,11.342145919799805,6.300754547119141
846,10,29.214744567871094,17.673208236694336
846,20,0.5596057772636414,4.416359901428223
846,30,0.5514945387840271,4.485997676849365
846,40,0.567495584487915,4.534003734588623
846,50,0.583290159702301,4.598989009857178
1699,1,33.515811920166016,8.26016616821289
1699,10,87.86954498291016,17.312742233276367
1699,20,6.092646598815918,6.719697952270508
1699,30,6.193618297576904,4.673145771026611
1699,40,6.361120700836182,4.686931610107422
1699,50,6.522088050842285,4.768097400665283
2418,1,10.393837928771973,5.072753429412842
2418,10,10.369815826416016,5.053999900817871
2418,20,23.691051483154297,4.644629001617432
2418,30,24.06143569946289,4.746445655822754
2418,40,24.47297477722168,4.833611965179443
2418,50,25.140228271484375,4.754998207092285
10,1,12.62903881072998,7.073467254638672
10,10,0.8455076813697815,5.710575580596924
10,20,1.1344441175460815,5.688451766967773
10,30,1.027819275856018,5.75162410736084
10,40,1.08229398727417,5.830592632293701
10,50,1.1158812046051025,5.932615756988525
2027,1,9.218785285949707,5.3275017738342285
2027,10,340.60693359375,28.330202102661133
2027,20,9.237083435058594,5.073953151702881
2027,30,9.431415557861328,5.089763641357422
2027,40,9.611673355102539,5.169403553009033
2027,50,9.847007751464844,5.31339693069458
147,1,9.784955024719238,6.419363498687744
147,10,1.296521782875061,5.404542446136475
147,20,39.80052185058594,18.08014678955078
147,30,0.6172727346420288,4.544866561889648
147,40,0.5633949041366577,4.559854984283447
147,50,0.6314282417297363,4.5897908210754395
146,1,28.984294891357422,9.58426570892334
146,10,0.5280912518501282,4.918219089508057
146,20,0.5320175290107727,4.3382086753845215
146,30,0.543016791343689,4.356090068817139
146,40,0.551141083240509,4.538334369659424
146,50,0.5550056099891663,4.73561954498291
