system_id,context,state_mse,control_mae
1013,1,49.0888557434082,9.40635871887207
1013,10,0.7065974473953247,4.2879109382629395
1013,20,0.7200837135314941,4.265865802764893
1013,30,0.7355292439460754,4.149818420410156
1013,40,0.749181866645813,4.2248005867004395
1013,50,0.7648054957389832,4.305089473724365
2827,1,6.581072807312012,7.985988616943359
2827,10,0.2742043137550354,4.263639450073242
2827,20,0.2801918685436249,4.163253307342529
2827,30,0.28530868887901306,4.214077949523926
2827,40,0.2898181080818176,4.261798858642578
2827,50,0.2950237989425659,4.3354034423828125
2369,1,1.1953749656677246,4.570119857788086
2369,10,1.1196517944335938,4.449279308319092
2369,20,1.1595906019210815,4.47885799407959
2369,30,1.0841434001922607,4.338900566101074
2369,40,0.956765353679657,4.241349220275879
2369,50,0.9703696370124817,4.29295539855957
846,1,8.01320743560791,8.527242660522461
846,10,0.6255267858505249,4.575527667999268
846,20,0.6503410339355469,4.4126434326171875
846,30,0.660984456539154,4.462315082550049
846,40,0.6754338145256042,4.51249885559082
846,50,0.6894963979721069,4.577296733856201
1699,1,48.66960525512695,9.744144439697266
1699,10,0.9804002046585083,6.783469200134277
1699,20,0.5501977801322937,6.0073018074035645
1699,30,0.42920660972595215,5.203713417053223
1699,40,0.42572739720344543,4.969092845916748
1699,50,0.4302580952644348,4.9813714027404785
2418,1,9.89554214477539,4.93638277053833
2418,10,9.657267570495605,4.902805805206299
2418,20,0.8112302422523499,4.9469218254089355
2418,30,0.5365779995918274,4.056403636932373
2418,40,0.5397891402244568,4.09538459777832
2418,50,0.5332803726196289,4.0043230056762695
10,1,11.591751098632812,7.501480579376221
10,10,0.9768336415290833,5.744189739227295
10,20,1.0694522857666016,5.670746326446533
10,30,1.084317684173584,5.748169422149658
10,40,1.1256064176559448,5.837281703948975
10,50,1.154106616973877,5.938723087310791
2027,1,1.8660377264022827,5.936253547668457
2027,10,9.1426362991333,5.090946674346924
2027,20,9.348045349121094,4.973529815673828
2027,30,1.2812832593917847,4.813055038452148
2027,40,1.307528018951416,4.511322498321533
2027,50,1.279854416847229,5.211364269256592
147,1,10.620071411132812,6.310185432434082
147,10,1.3551608324050903,5.105827808380127
147,20,0.7861946225166321,4.6467108726501465
147,30,0.8860084414482117,4.514984607696533
147,40,0.9228050112724304,4.538168907165527
147,50,0.956918478012085,4.572562217712402
146,1,33.49898910522461,6.991805553436279
146,10,0.6999873518943787,4.041770935058594
146,20,0.7167239785194397,4.094789028167725
146,30,0.7705548405647278,4.1462483406066895
146,40,0.773649275302887,4.189144611358643
146,50,0.7682562470436096,4.237371921539307
